id,text,username,retweets,date
262705302296748032,If You Think Obama Might Win Retweet If You Think Romney Might Win Favorite ! #Obama #LetYourVoiceBeHeard,courtneyynix,0,2012-10-28 23:59:59
262705301231394816,"http:// goo.gl/yT3Sb < Turning their back on Obama , 1st time in 40yrs Des Moines Register endorses GOP candidate @empoweredlife #Romney",mcjazzbass,0,2012-10-28 23:59:59
262705296307261441,@RepublicanGirrl because 4 more years of obama could be detrimental to our health. The middle class will end up paying for obamacare,BrianHenn,0,2012-10-28 23:59:58
262705294008807425,"“ @Raging_Red : My husband just said, ""You never hear the a crowd at an Obama rally break out in 'USA! USA! USA!'"" So true.”",gnashpredusa,0,2012-10-28 23:59:57
262705290024194048,Folks say #Obama is a liar & must be stopped on 11/6 and I say #Romney is a liar and must be stopped today! #voteorgohome,kayewhitehead,0,2012-10-28 23:59:56
262705288891756546,@BarackObama WHY DID YOU? HOW COULD YOU? AMERICA WANTS TO KNOW. IMPEACH OBAMA,Vlynn80,0,2012-10-28 23:59:56
262705287230803968,4more for the 44»» obama !,dr3amgurl,0,2012-10-28 23:59:55
262705286467444736,These white ppl they put on these attack Obama commercials...need to stfu...,YouFunnyMike,0,2012-10-28 23:59:55
262705280968716288,@vitorlibriano RT @Estadao : Madonna é vaiada ao pedir votos a Obama em Nova Orleans: http:// migre.me/bp9WX,mappellemarie,0,2012-10-28 23:59:54
262705278326304770,Check out this pic of an Obama gathering @bwilliams thinks & says this was a small turnout. We know who Brian works for pic.twitter.com/m72G0fdq,Bernie_n_2020,9,2012-10-28 23:59:54
262705276371742720,Canvassed for President Obama today and voted yesterday!! Fired up #Obama2012,firequeen25,4,2012-10-28 23:59:53
262705276275265536,New York Times endorses Barack Obama for president http:// bit.ly/UWPIjD,FairfaxVANews,0,2012-10-28 23:59:53
262705275889385472,"I mean tax wise, Romney would be the better choice for most celebs so it's nice to see so many showing support for Obama .",didimakethis,0,2012-10-28 23:59:53
262705275646132224,Obama 's Cabinet: the only place you'll find more Zeros than the National Debt pic.twitter.com/to4hPs1c,HopeNChangeFail,0,2012-10-28 23:59:53
262705273771274240,I love how both candidates brag about being endorsed by this or the other newspaper... who the fuck reads newspapers anymore? #Romney #Obama,pedrobartes,0,2012-10-28 23:59:52
262705273679011840,I kinda like Obama (:,Jayci_Baby,0,2012-10-28 23:59:52
262705273406382082,"After #Benghazi , the first thought of most Libs was, ""Yay, four more votes for Obama !"" #tcot #p21",TiTusks,1,2012-10-28 23:59:52
262705271783165952,Found this video about what the future might be like if Obama is re-elected. #fb #Obama #Romney #election2012 http://www. youtube.com/watch?v=kiMH4V yQ0IM&feature=youtu.be …,TomFodi,0,2012-10-28 23:59:52
262705270759755776,i concur. RT @iamangelhaze : I think Obama and I would’ve made a cute couple.,itsMyleee,0,2012-10-28 23:59:52
262705268423553025,"Obama pide a la ciudadanía prepararse para una ""seria y gran tormenta"" http://www. bbc.co.uk/mundo/ultimas_ noticias/2012/10/121028_ultnot_eeuu_obama_sandy_preparativos_cch.shtml …",JoseCristancho,0,2012-10-28 23:59:51
262705267903447040,Gov Cuomo and Obama declare emergency come on Chancy Nancy #youreretiringanyways,britta_nofilter,2,2012-10-28 23:59:51
262705266095702017,“@Acrie72: Wanna know why the cowboys suck though? They are America's team..and Obama is president.” LOOOOOOL,Roughman45,0,2012-10-28 23:59:50
262705264610910208,Madonna Booed Over Obama Support In New Orleans http://www. huffingtonpost.com/2012/10/28/mad onna-booed-new-orleans-obama_n_2033583.html … via @huffingtonpost,gigiljm,0,2012-10-28 23:59:50
262705264514453504,Jeb Bush: Obama ’s Poor Leadership Caused Fiscal Cliff http://www. newsmax.com/Newsfront/jeb- bush-fiscal-cliff/2012/10/28/id/461796 … via @Newsmax_Media,rightwingertoo,0,2012-10-28 23:59:50
262705261544890369,"Obama cancels campaign stops to monitor storm, but would not cancel fundraiser to monitor Benghazi.",SCtaw46,0,2012-10-28 23:59:49
262705261117071360,BRILLIANT: A 'Simpsons' Animator Works His Magic On A Rousing Obama Speech http:// fb.me/2f8PlQoch,StephenWNagy,0,2012-10-28 23:59:49
262705259120582656,@fernapiensa Hoy en convencion nada.Todos saben que piensa Santos y que piensa Uribe.Igual a Obama y cia.El partido igual ganando dinero,juiciosito,0,2012-10-28 23:59:49
262705256415248384,"My neighbors retain their Obama signs: bring in at night, display inside window, put fence around them, drive stakes all the way into ground",cogrannie,0,2012-10-28 23:59:48
262705255391821824,GOP Debunked: Obama did not create $5 trillion in new debt http:// fb.me/2bUrLtBzk,KathleenGarner2,0,2012-10-28 23:59:48
262705254813028353,"@AnonIRC And every single member of congress voted for it, as far as I can remember. And President Obama signed it. Very very disappointing.",truthglow,0,2012-10-28 23:59:48
262705254406180864,President Obama and President Clinton tomorrow at UCF? Please note that doors now open at 8:00 a.m. See you there! http:// txt.bo/df/j1mch,wuodharry,0,2012-10-28 23:59:48
262705252938166272,Saw a liberal in a hybrid with Obama & War is Never the Answer stickers. I passed in my SUV so he could see my Veterans for Romney sticker.,p_kenney,0,2012-10-28 23:59:47
262705251319177216,"CNN,Esta Muy Inclinado A Favor De ROMNEY,Le Tiene Una Campana Mediatica En Contra De OBAMA ,Se Puede Confiar En Sus Informaciones????",ElConcreto24,0,2012-10-28 23:59:47
262705251130429440,@iVoters Retired Adm.James A.Lyons: Obama needs to come clean on what happened in Benghazi http:// bit.ly/SraTHD Liberal media complicit,Drakna12,0,2012-10-28 23:59:47
262705250639683584,@S0ur_Patch_Kid I'm a distant cousin of Obama too.... we have a common relative somewhere down the line,cameragirlDEE,0,2012-10-28 23:59:47
