id,text,username,retweets,date
257269482962161664,I'll be on #Romney Radio tonight at 9:15p ET http:// ow.ly/1OWuAF to discuss #Ohio ! #RomneyRyan2012 #Romney2012 @MittRomney @PaulRyanVP,saramarietweets,1,2012-10-14 00:59:59
257269477467639808,"STUDY 4 the job he's supposed to be DOING >> Obama crams for debate, Romney claims momentum http:// f24.my/RW1QhB via @FRANCE24",heavenbent,0,2012-10-14 00:59:57
257269467019628544,"My 5 year old cousin just asked me if I was voting for #romney or #obama . I said Romney and she said ""me too""",kris10k8,0,2012-10-14 00:59:55
257269461474766848,George McGovern in 1972 had to dump Eagleton because the GOP claimed he was mentally unfit. He then picked Shriver. What about Romney & Paul,NickG136,0,2012-10-14 00:59:54
257269440922656768,"the romney campaign is seriously selling shirts that say ""put the white back in the white house"".... how about you fuck off actually",kecorpse,0,2012-10-14 00:59:49
257269432718594048,GOP LEADERS ENDORSE MITT ROMNEY FOR PRESIDENT - SHARE THIS ON SOCIAL MEDIA: http:// youtu.be/av3q7-a-ayc via @youtube,therealzanetta,0,2012-10-14 00:59:47
257269427249221632,"@CliffGotDaJuice : I couldn't take someone serious if they honestly vote for Romney in a way ur racist if u do vote 4 him"" wtf? Racist how?",DieHardCleFan,0,2012-10-14 00:59:45
257269424028016640,Kevorkian is verified as Jesus (with a blue checkmark) . RT @gourmetspud Romney Kills Quadriplegic Friend With His Deadly Touch,PARecSpecs,0,2012-10-14 00:59:45
257269416092372992,"Retweet for Obama, favorite for Romney .",deucewavyyy,1,2012-10-14 00:59:43
257269409427640320,"Romney closing gap in Ohio as poll numbers, crowds rise - Reuters http:// tinyurl.com/9r48h9b",TheElection2012,0,2012-10-14 00:59:41
257269409326977024,"Romney closing gap in Ohio as poll numbers, crowds rise - Reuters http:// tinyurl.com/9r48h9b",ElectionFact,0,2012-10-14 00:59:41
257269393694801920,Twitter helped to liberate people all over the world with the TRUTH. We are the Media. #SENSATA Romney is Bain #Obama2012,sweetangelface,15,2012-10-14 00:59:37
257269392096768000,"@DaleCop @ezraklein @inflector you sound like a ass, made one of those racist with a badge . Romney bullied and talked over ,press,med",jimjimzen,0,2012-10-14 00:59:37
257269389148188672,[Anuncio TV] ¿Tú sabes lo que está en la agenda de Fortuño y Romney ?: http:// youtu.be/As9pEkY7d8I @ppdpr @agarciapadilla @Fuego_Popular @coxalomar,SoyBienPopular,0,2012-10-14 00:59:36
257269373423730688,Man At Romney Rally Wears Mindblowingly Offensive Shirt http://www. buzzfeed.com/andrewkaczynsk i/man-at-romney-rally-in-ohio-wears-shirt-put-the-w … via @BuzzFeed,spoofyroot,0,2012-10-14 00:59:33
257269366939320320,"Romney says he cares about out of work Americans. Thanks to Bain shipping Senata jobs to China, Mitt has even more of them to care about!",Melhi,0,2012-10-14 00:59:31
257269365358088192,Stephanie Cutter: Mitt Romney Blatantly Distorting the President's Record: http:// youtu.be/ovNU4mXwtrc via @truthteam2012,eaeberha,0,2012-10-14 00:59:31
257269363466448896,The thumb drive and Ryan pics found in Romney war trunk contained inflammatory data that could serve motive of Obama Denver office shooting,AnitaBeavers,0,2012-10-14 00:59:30
257269361495138305,"A vote for Obama or Romney is a vote 4 taking away your own rights.Both support #NDAA #NSA #Surveillance , etc. Both are sold out.",DeanMalchik,0,2012-10-14 00:59:30
257269353353990144,WANTED posters of Obama and Romney all round the city. http:// instagr.am/p/QveXqdxtkT/,eveanthony,0,2012-10-14 00:59:28
257269352598999040,Even the media narrative has changed. They are acknowledging the momentum is with Romney .,DBreban,0,2012-10-14 00:59:28
257269344013266944,So I see da crackas wanna vote for Romney ehh?,ImSole4real,1,2012-10-14 00:59:26
257269343228923904,Making employees train their Chinese replacements after losing their retirement? Just another day's work for Romney and Bain. #Sensata,CNAmos,0,2012-10-14 00:59:25
257269342419431424,Romney 's Bain Selling Out American Workers to China: http:// youtu.be/grQTuIYnreg via @steelworkers,progaccumulator,1,2012-10-14 00:59:25
257269334567682048,My Pro-Life Pledge - By Mitt Romney - The Corner - National Review Online http://www. nationalreview.com/corner/269984/ my-pro-life-pledge-mitt-romney … via @#,rumpleteeza,0,2012-10-14 00:59:23
257269329085734912,Romney pledges to bolster economy as Obama prepares for debate pic.twitter.com/TswcHOtp,N_H_Asia,0,2012-10-14 00:59:22
257269324006428672,"Amen RT @KeyleeFletcher : Gross.. “ @HuffingtonPost : Romney supporter wears racist t-shirt to campaign event http:// huff.to/QjKD08 """,coreyschreppel,0,2012-10-14 00:59:21
257269323415027712,Seeing Romney stickers on someone's bumper encourages me to wreck my car into theirs.,deminelson3,2,2012-10-14 00:59:21
257269311016685568,@MiamiHerald Please cover #Sensata Story. Romney should not get away with shipping US jobs to China for his personal profit.,thecoffeeparty_,3,2012-10-14 00:59:18
257269308944683008,@towerclimber37 no we don't none of our votes count romney or obama can win the election and still have less people votes,ishthedish_,0,2012-10-14 00:59:17
257269306843332608,Elections Presidentielles aux Etats-Unis . Debats le 16 octobre avec les deux candidats : Barack Obama et Mitt Romney . #débats #Electio ...,UNIQCENTER,0,2012-10-14 00:59:17
257269301785001984,@DanaPerino Obama might BBQ him. Romney .,rayj00,0,2012-10-14 00:59:16
