id,text,username,retweets,date
260530976944422912,"Mitt Romney Goes Birther on Obama , Too http:// rollingout.com/politics/mitt- romney-goes-birther-on-obama-too/ … via @rollingout",dick_wobble,0,2012-10-23 00:59:59
260530976801824770,"Great, CSPAN caller wants to know when Obama is going to declare himself ruler for life! #2012GoatRodeo",Tengrain,0,2012-10-23 00:59:59
260530975484817409,Obama Scandal Bigger than Watergate?: http:// freedomoutpost.com/2012/10/bigger -than-watergate-issa-questions-obama-in-benghazi-scandal/#.UIXdOmP3NQI.twitter …,FaithAloneWorks,1,2012-10-23 00:59:59
260530974151045120,The Obama special #roscoes chic n waffles http:// instagr.am/p/RGpmMWF0Cb/,julinjean,0,2012-10-23 00:59:59
260530972557209600,Anxious for Obama 's handling of this. RT @HuffingtonPost : Will drones be mentioned in tonight's presidential debate? http:// po.st/CM6dIa,gomboscholar,0,2012-10-23 00:59:58
260530971403747328,"obama v giants, romney v cards tonight GO EVERYONE",thatsmeandylee,1,2012-10-23 00:59:58
260530967771496448,"Baptist Minister’s Sermon: Obama a Muslim, Romney Part of a Cult http://www. wsaz.com/news/headlines /Baptist-Ministers-Sermon-Obama-a-Muslim-Romney-Part-of-a-Cult-175311301.html#.UIXd31AY6tw.twitter … #obama #romney #wsaz",WSAZfabrizio,0,2012-10-23 00:59:57
260530967268175872,blahblah debate blahblah romney blah obama BLAHBLAH.,christy_bacon,0,2012-10-23 00:59:57
260530967062667264,@Nayrue Louisiana woman attacked and set on fire for wearing Obama t-shirt. Don't deny that Republicans started this. http:// tinyurl.com/8w4kpq2,milo9,0,2012-10-23 00:59:57
260530964780949504,I wonder who's bright idea to book the #debate opposite Monday night football. Now Obama will have the bears game,GSto,0,2012-10-23 00:59:57
260530964571246592,This is cool! - Trump Releasing Obama Bombshell This Week - Donald Trump - Fox Nation: http:// soc.li/6dmN8jE,BruceAMajors,0,2012-10-23 00:59:57
260530964193738754,Team Obama Oyeee #dukechat,Losinyen2017,0,2012-10-23 00:59:56
260530964164407296,"Sfida TV Obama Romney, terzo e ultimo round: A Boca Raton, Florida, alle 9pm ora locale, le 3 di not... http:// bit.ly/RrCWEE @bastacasta",bastaCasta,0,2012-10-23 00:59:56
260530963782725632,Christie: ‘What The Hell Is Obama Doing Asking For Another 4 Years?’ « CBS DC http:// cbsloc.al/UuaDKw,JamesKozlinski,0,2012-10-23 00:59:56
260530963468136448,"I would ask Obama why he's trying to patch up hospital fines through back door, because it hints at what Obama care will be like? #cspan2012",kealohakalani,0,2012-10-23 00:59:56
260530962520215552,Our family are legit Obama haters @BPhillips09 #truth,AllixSmith,0,2012-10-23 00:59:56
260530961840754689,Obama 's conundrum ... Muslims who he talks up at every opportunity while talking down Christians ... they're pretty inclined to kill gay ppl,RednaxalA,0,2012-10-23 00:59:56
260530960506949632,@MichelleObama placed my vote for President Obama today!,ladyhalfcat,0,2012-10-23 00:59:56
260530959001210880,"@ShardayJames IF UR VOTING FOR OBAMA THEN CHECK OUT DA OFFICIAL MITT ROMNEY DISS CALLED "" OBAMA OR DIE"" BY @CASHDELOCA http://www. youtube.com/watch?v=jZq8Vl Bt3w8&sns=em …",cashdeloca,0,2012-10-23 00:59:55
260530958577577985,@MittRomney if Obama is POTUS instead of you my kids may have a future! Screw you elitist prick!,Acqky,0,2012-10-23 00:59:55
260530958074265600,"RT @nytimes : For voters, leadership may be the most important issue in Obama -Romney debate ... http:// bit.ly/X4sYgF http:// bit.ly/webild",tongnews,0,2012-10-23 00:59:55
260530957763887104,Al-Qaeda's New Homeland Aug.2012 http://www. youtube.com/watch?feature= player_embedded&v=Sj6e0fZqG-k#… ! Obama has Blood on his Hands * RIP Ambassador Stevens #NH New Hampshire NoObama,sedj4wd,0,2012-10-23 00:59:55
260530957130534912,"Line opened with Obama favored, He is still the favorite to win... #whoyougot",sosmoothithurts,0,2012-10-23 00:59:55
260530956866314241,só eu que não sabia que o Barack Obama tem twitter?,rafabatulye,0,2012-10-23 00:59:55
260530956346200065,@RandomlyBob http://www. washingtonpost.com/blogs/ezra-kle in/post/the-reality-behind-obama-and-bushs-spending-binge/2012/05/25/gJQAK8ItpU_blog.html … <== That's what I think. Obama is HUGELY better than what preceded him.,apolloavp,0,2012-10-23 00:59:55
260530953636675584,OH NO. That teacher @DemocracyPrep forced some kids into supporting that candidate!?? (via @upworthy ) http://www. upworthy.com/this-is-what-t heyre-teaching-the-kids-in-schools-these-days?g=2&c=upw5 … #tcot #GOP #Obama,abynorml,1,2012-10-23 00:59:54
260530953150136320,@ResistTyranny Obama to Daily government big...screw ups happen ie Libya..He also says problems when he arrived big. Obama too small?,HawkinsRandy,0,2012-10-23 00:59:54
260530953049497601,RT @emptywheel Seriously. Obama TPs today should focus on Cofer Black and Dan Senor and all the other warmed over Bush nutballs.,Ali_Gharib,0,2012-10-23 00:59:54
260530951233351680,@IndianKidd17 @christhekid17 oh yeah #Tooready #Obama2012 #ObamaBiden2012 #Obama2012 #ObamaNationnnnn #obama #Debate2012 #democrat #Mittsit,TheHeirOfNC,1,2012-10-23 00:59:53
260530950545485825,@laurhilary do you think obama and romney had a rib eating contest at lucille's before tonight's debate? #bocaraton,jacshelby,0,2012-10-23 00:59:53
260530949811470337,"Regarding Ohio, I think Obama will win the largest cities - Columbus, Cleveland, Cincinnati. Romney will win the smaller towns.",BougieLa,0,2012-10-23 00:59:53
260530948611928064,Tagg el hijo de #romney q le queria pegar a @obama tiene acciones en empresa q produce maquinas de conteo electoral http:// tv.msnbc.com/2012/10/22/jen nifer-brunner-tagg-romneys-stake-in-voting-machine-company-doesnt-look-good/ … ”,aliciacivita,0,2012-10-23 00:59:53
